#  Time     Vel  VelUpp  VelLow
#
# The original velocity profile was corrected at time=1251-1255s:
# velocity 1.6 was set to 0.0
#
 343.00    0.00    3.22   -3.22
 344.00    0.00    3.22   -3.22
 345.00    0.00    3.22   -3.22
 346.00    0.00    4.83   -3.22
 347.00    1.61   10.14   -3.22
 348.00    6.92   15.45   -1.61
 349.00   12.23   20.76    3.70
 350.00   17.54   26.07    9.01
 351.00   22.85   31.06   14.32
 352.00   27.84   35.41   19.63
 353.00   32.19   39.43   24.62
 354.00   36.21   41.36   28.97
 355.00   38.14   43.77   32.99
 356.00   40.56   46.03   34.92
 357.00   42.81   48.44   37.34
 358.00   45.22   51.50   39.59
 359.00   48.28   52.79   42.00
 360.00   49.57   54.07   45.06
 361.00   50.86   54.88   46.35
 362.00   51.66   56.01   47.64
 363.00   52.79   57.29   48.44
 364.00   54.07   58.74   49.57
 365.00   55.52   58.90   50.86
 366.00   55.68   59.38   52.30
 367.00   56.17   59.38   52.79
 368.00   56.01   59.38   52.30
 369.00   55.52   59.22   52.30
 370.00   55.84   60.35   52.30
 371.00   57.13   61.16   52.63
 372.00   57.94   61.16   53.91
 373.00   57.94   61.16   54.72
 374.00   57.94   61.16   54.72
 375.00   57.94   61.16   54.72
 376.00   57.94   61.16   54.72
 377.00   57.94   61.32   54.72
 378.00   58.10   61.80   54.72
 379.00   58.58   61.96   54.88
 380.00   58.74   61.96   55.36
 381.00   58.58   61.96   54.72
 382.00   57.94   61.80   53.27
 383.00   56.49   61.16   51.66
 384.00   54.88   59.71   50.69
 385.00   53.91   58.10   47.31
 386.00   50.53   57.13   43.45
 387.00   46.67   53.75   38.14
 388.00   41.36   49.89   33.80
 389.00   37.01   44.58   29.45
 390.00   32.67   40.23   24.94
 391.00   28.16   35.89   20.12
 392.00   23.34   31.38   16.09
 393.00   19.31   26.55   10.78
 394.00   14.00   22.53    5.47
 395.00    8.69   17.22    0.16
 396.00    3.38   11.91   -3.22
 397.00    0.00    6.60   -3.22
 398.00    0.00    3.22   -3.22
 399.00    0.00    3.22   -3.22
 400.00    0.00    3.22   -3.22
 401.00    0.00    3.22   -3.22
 402.00    0.00    7.40   -3.22
 403.00    4.18   12.71   -3.22
 404.00    9.50   18.02    0.97
 405.00   14.81   23.34    6.28
 406.00   20.12   28.65   11.59
